PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
1627773,AJ Hammons,DAL,5.0,163,126,0.34,2016-17
201166,Aaron Brooks,IND,166.3,1786,630,5.94,2016-17
203932,Aaron Gordon,ORL,124.1,3097,2187,1.6,2016-17
1626151,Aaron Harrison,CHA,1.5,27,20,2.33,2016-17
203940,Adreian Payne,MIN,8.4,288,153,0.46,2016-17
201143,Al Horford,BOS,145.5,4553,3107,0.83,2016-17
2744,Al Jefferson,IND,55.5,1603,1066,0.51,2016-17
202329,Al-Farouq Aminu,POR,82.1,2508,1202,1.02,2016-17
101187,Alan Anderson,LAC,12.2,307,214,1.24,2016-17
1626210,Alan Williams,PHX,23.1,1048,595,0.41,2016-17
202692,Alec Burks,UTA,55.1,964,596,2.98,2016-17
203518,Alex Abrines,OKC,35.2,1262,916,0.79,2016-17
203458,Alex Len,PHX,50.8,2160,1194,0.35,2016-17
1627816,Alex Poythress,PHI,7.1,322,192,0.47,2016-17
201582,Alexis Ajinca,NOP,21.4,956,467,0.27,2016-17
203459,Allen Crabbe,POR,64.5,2461,1842,0.66,2016-17
202087,Alonzo Gee,DEN,3.2,95,71,1.25,2016-17
101161,Amir Johnson,BOS,60.6,2432,1589,0.53,2016-17
2760,Anderson Varejao,GSW,5.7,191,108,0.69,2016-17
203083,Andre Drummond,DET,99.6,3103,2122,0.73,2016-17
2738,Andre Iguodala,GSW,145.4,3129,1834,1.83,2016-17
203460,Andre Roberson,OKC,63.9,2617,1608,0.48,2016-17
101106,Andrew Bogut,CLE,27.4,972,543,0.47,2016-17
1626150,Andrew Harrison,MEM,289.9,3223,1241,5.18,2016-17
203094,Andrew Nicholson,BKN,14.2,514,288,0.42,2016-17
203952,Andrew Wiggins,MIN,234.9,4210,3325,2.19,2016-17
203461,Anthony Bennett,BKN,9.6,428,234,0.43,2016-17
1626148,Anthony Brown,ORL,7.2,193,133,1.41,2016-17
203076,Anthony Davis,NOP,173.8,5545,3437,0.83,2016-17
201627,Anthony Morrow,CHI,18.6,629,552,0.79,2016-17
201229,Anthony Tolliver,SAC,58.2,2205,1397,0.32,2016-17
203462,Archie Goodwin,BKN,26.8,397,191,3.55,2016-17
202620,Arinze Onuaku,ORL,1.8,51,33,0.41,2016-17
203382,Aron Baynes,DET,27.5,1069,793,0.39,2016-17
201167,Arron Afflalo,SAC,81.1,2081,1555,1.48,2016-17
203085,Austin Rivers,LAC,260.8,3694,1930,3.88,2016-17
