PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
203932,Aaron Gordon,DEN,145.8,2415,1291,2.83,2020-21
1628988,Aaron Holiday,IND,80.1,1620,1020,2.61,2020-21
1630174,Aaron Nesmith,BOS,21.4,767,435,0.81,2020-21
1627846,Abdel Nader,PHX,12.4,389,261,1.19,2020-21
1629690,Adam Mokoka,CHI,1.3,58,43,0.78,2020-21
201143,Al Horford,OKC,53.7,1500,1079,0.73,2020-21
202329,Al-Farouq Aminu,CHI,23.6,693,316,1.02,2020-21
202692,Alec Burks,NYK,110.9,1904,1210,2.78,2020-21
1630197,Aleksej Pokusevski,OKC,74.0,1861,1036,1.63,2020-21
1629346,Alen Smailagic,GSW,4.1,139,73,0.51,2020-21
1627936,Alex Caruso,LAL,146.3,2553,1088,2.7,2020-21
203458,Alex Len,WAS,31.2,1403,811,0.45,2020-21
1628035,Alfonzo McKinnie,LAL,9.0,314,197,0.76,2020-21
1628993,Alize Johnson,BKN,12.3,288,129,1.82,2020-21
1628578,Amida Brimah,IND,1.0,46,25,0.35,2020-21
1629599,Amir Coffey,LAC,20.6,473,346,1.69,2020-21
2760,Anderson Varejao,CLE,2.6,79,39,0.66,2020-21
203083,Andre Drummond,LAL,87.3,2439,1379,0.89,2020-21
2738,Andre Iguodala,MIA,108.9,2246,962,1.93,2020-21
203460,Andre Roberson,BKN,1.8,83,40,0.63,2020-21
203952,Andrew Wiggins,GSW,169.8,3405,2353,2.2,2020-21
1629014,Anfernee Simons,POR,147.2,1807,646,4.37,2020-21
203076,Anthony Davis,LAL,94.0,2219,1428,1.11,2020-21
1630162,Anthony Edwards,MIN,240.6,3898,2293,3.11,2020-21
1630264,Anthony Gill,WAS,7.3,292,169,0.51,2020-21
1630237,Anthony Lamb,HOU,21.2,622,314,1.29,2020-21
201229,Anthony Tolliver,PHI,2.4,94,61,0.63,2020-21
